RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,credit_utilization_risk,actual_default,default_probability,credit_score
0.884015465,34,0,0.719860221,1716.0,4,0,1,0,0.0,1235.280139236,0,2,0,0.40142563,498
0.000269919,70,0,0.263382441,15000.0,13,0,2,0,1.0,3950.7366150000003,0,0,0,0.020478958,598
1.0,62,2,0.538690476,2687.0,5,1,1,0,1.0,1447.461309012,3,2,0,0.62259775,472
0.914537927,64,0,0.47157942,4450.0,7,0,2,0,2.0,2098.528419,0,2,0,0.056913752,568
0.037672101,47,0,0.318266639,9645.0,20,0,1,0,1.0,3069.681733155,0,0,0,0.05333602,570
0.073447868,73,0,603.0,5400.0,6,0,0,0,1.0,3256200.0,0,0,0,0.05834545,567
0.037385056,27,0,0.167449139,1916.0,4,0,0,0,0.0,320.832550324,0,0,0,0.06287908,565
0.365114928,33,1,0.332753749,4600.0,9,0,0,0,0.0,1530.6672454,1,1,0,0.12808084,542
0.0,46,0,0.450288902,5018.0,9,0,1,0,0.0,2259.549710236,0,0,0,0.028958611,588
0.11458731,61,1,0.647720175,1600.0,14,0,3,1,2.0,1036.35228,2,0,1,0.16831137,533
0.001626763,47,0,0.195958567,5888.0,7,0,1,0,3.0,1153.804042496,0,0,0,0.009438148,621
0.021748641,88,0,10.0,5400.0,3,0,0,0,0.0,54000.0,0,0,0,0.009129282,622
0.909636146,35,1,0.205276175,2425.0,5,0,0,0,2.0,497.794724375,1,2,0,0.40317285,498
0.0,66,0,0.327255278,2083.0,5,0,1,0,0.0,681.672744074,0,0,0,0.0078465175,626
0.121457877,57,0,0.678837556,2683.0,18,0,2,0,0.0,1821.3211627479998,0,0,0,0.075349644,559
0.334424628,74,1,0.13093991,10500.0,19,0,0,0,0.0,1374.869055,1,1,0,0.03921771,579
0.517699678,47,0,0.439426762,6000.0,7,0,1,0,0.0,2636.5605720000003,0,1,0,0.12128864,544
0.9999999,24,1,0.597294485,960.0,6,2,0,1,0.0,573.4027056,4,2,1,0.36577335,503
0.013203089,58,1,0.24622438,7415.0,12,0,2,0,0.0,1825.7537777,1,0,0,0.03201156,585
0.003317148,51,0,1375.0,5400.0,6,0,2,0,0.0,7425000.0,0,0,0,0.012579049,613
0.001774136,67,0,0.000713776,1400.0,3,0,0,0,0.0,0.9992863999999999,0,0,0,0.009155497,622
0.014566947,37,0,855.0,5400.0,14,0,0,0,0.0,4617000.0,0,0,0,0.021005342,597
0.352319991,43,0,0.246784845,8630.0,8,0,0,0,1.0,2129.75321235,0,1,0,0.038452595,580
0.396080068,61,0,0.924913409,8083.0,7,0,2,0,0.0,7476.075084947,0,1,0,0.06255094,565
0.046189182,51,0,0.340297252,7131.0,5,0,1,0,2.0,2426.659704012,0,0,0,0.018046381,602
0.170832825,32,0,213.0,5400.0,6,0,0,0,0.0,1150200.0,0,0,0,0.12716354,542
0.043702614,71,0,0.155032854,10500.0,12,0,2,0,0.0,1627.844967,0,0,0,0.0057513886,635
0.974605079,42,1,0.130724396,1200.0,3,0,0,1,0.0,156.8692752,2,2,0,0.5953397,475
0.137174729,50,0,0.182508999,7500.0,8,0,1,0,3.0,1368.8174925,0,0,0,0.013959031,609
0.44815786,44,0,0.40819788,7074.0,11,0,2,0,0.0,2887.59180312,0,1,0,0.06900966,562
0.04306748,69,0,0.227890285,3900.0,5,0,1,0,0.0,888.7721114999999,0,0,0,0.0052889623,638
0.829115901,40,0,0.58302583,1625.0,8,0,1,0,2.0,947.4169737499999,0,2,0,0.13145693,541
0.43842395,49,1,0.367772038,6000.0,14,0,1,0,0.0,2206.632228,1,1,0,0.19586542,527
0.009300008,89,0,0.130874179,1978.0,12,0,0,0,1.0,258.869126062,0,0,0,0.009632592,620
0.629587547,27,1,1.233986928,764.0,7,0,0,1,0.0,942.766012992,2,1,0,0.13187818,541
0.535771886,47,0,0.375190756,13760.0,21,0,2,0,0.0,5162.62480256,0,1,0,0.10228958,549
0.583294597,67,0,0.39722019,4100.0,7,0,0,0,0.0,1628.6027789999998,0,1,0,0.059104025,566
0.0,57,0,0.036239275,16666.0,8,0,0,0,0.0,603.96375715,0,0,0,0.007095471,629
0.598074228,45,0,0.113969391,6141.0,7,0,0,0,0.0,699.886030131,0,1,0,0.091475904,553
0.62649356,33,2,0.398305085,2831.0,7,2,0,0,0.0,1127.601695635,4,1,1,0.6222779,472
0.117627707,49,0,0.347985829,7620.0,21,0,2,0,1.0,2651.65201698,0,0,0,0.05561283,568
0.000240732,51,0,0.33798694,8881.0,14,0,2,0,0.0,3001.6620141400003,0,0,0,0.015471736,606
0.293037906,61,1,0.119981821,6600.0,4,0,1,0,0.0,791.8800186,1,0,0,0.1266097,542
0.566178687,58,0,0.870578327,3561.0,15,0,4,0,0.0,3100.1294224470003,0,1,0,0.1366149,540
0.0,47,0,919.0,5400.0,11,0,2,0,0.0,4962600.0,0,0,0,0.0058897818,635
0.133401116,49,1,0.183125767,5700.0,11,0,0,0,1.0,1043.8168719,1,0,0,0.17595412,531
0.041308028,70,0,0.071692831,10000.0,12,0,1,0,0.0,716.92831,0,0,0,0.008053039,626
0.33161961,41,0,0.344435603,8796.0,6,0,1,0,3.0,3029.655563988,0,1,0,0.025842767,591
0.512379933,59,0,0.449341968,9573.0,18,0,2,0,1.0,4301.550659664,0,1,0,0.055133298,569
0.361840879,53,0,0.107900943,1695.0,9,0,0,0,0.0,182.892098385,0,1,0,0.10537994,548
0.0,61,0,66.0,5400.0,4,0,0,0,0.0,356400.0,0,0,0,0.0049191206,640
0.526124098,33,0,0.679553265,2327.0,6,0,1,0,1.0,1581.320447655,0,1,0,0.07405304,560
0.039942047,47,0,0.428190476,2624.0,10,0,1,0,2.0,1123.571809024,0,0,0,0.036601517,581
0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4.0,246.9271593,0,2,1,0.15913966,535
0.050673365,72,1,0.2697538,11250.0,27,0,5,0,0.0,3034.73025,1,0,0,0.021075292,597
0.664650863,38,3,0.474342009,6800.0,15,1,2,0,3.0,3225.5256612000003,4,1,1,0.44895127,493
0.9999999,34,4,0.025019963,3756.0,1,1,0,0,1.0,93.974981028,5,2,1,0.43519798,494
0.073465034,55,0,0.634474685,13667.0,11,0,1,0,1.0,8671.365519895,0,0,0,0.11291377,546
0.675178486,75,0,0.695326168,4000.0,15,0,1,0,0.0,2781.304672,0,1,0,0.05552934,568
0.02854459,59,1,0.583366653,2500.0,16,0,2,0,0.0,1458.4166325,1,0,0,0.06416927,564
0.512454809,41,0,389.0,5400.0,2,0,0,0,0.0,2100600.0,0,1,0,0.16903155,533
0.028280514,67,0,0.021956479,5100.0,6,0,0,0,0.0,111.9780429,0,0,0,0.01208615,614
0.9999999,78,1,0.272370487,1273.0,1,0,0,0,2.0,346.727629951,1,2,0,0.13624205,540
1.0,50,0,0.25614877,5000.0,4,0,2,0,5.0,1280.74385,0,2,0,0.09841211,551
0.392246841,46,0,0.890042761,1636.0,6,0,0,0,3.0,1456.109956996,0,1,0,0.09455391,552
0.003411363,33,0,0.242378811,2000.0,6,0,0,0,0.0,484.757622,0,0,0,0.030823495,586
0.065391684,66,0,0.416666667,4739.0,20,0,1,0,0.0,1974.583334913,0,0,0,0.05852188,567
0.147289896,74,1,0.351108149,6000.0,19,0,0,0,0.0,2106.648894,1,0,0,0.37194568,502
0.621409922,51,0,0.455254816,4100.0,7,0,1,0,1.0,1866.5447456,0,1,0,0.06947245,561
0.011804091,63,0,64.0,5400.0,5,0,0,0,0.0,345600.0,0,0,0,0.0055087176,637
0.357494517,45,0,696.0,5400.0,8,0,0,0,0.0,3758400.0,0,1,0,0.11720168,545
0.133039622,34,2,0.021471424,6333.0,7,0,0,0,1.0,135.978528192,2,0,0,0.15975586,535
0.017319231,50,0,0.771871355,6000.0,14,0,4,0,1.0,4631.22813,0,0,1,0.07734694,558
0.063512956,53,0,0.225349505,10800.0,8,0,1,0,3.0,2433.7746540000003,0,0,0,0.008165223,625
0.000314954,62,0,1149.0,5400.0,8,0,1,0,0.0,6204600.0,0,0,0,0.003361198,651
0.02840072,56,0,0.583015994,2625.0,18,0,2,0,0.0,1530.41698425,0,0,0,0.045378104,575
0.123690274,44,0,0.253587631,10800.0,5,0,2,0,5.0,2738.7464148,0,0,0,0.01614413,605
0.595889939,50,1,0.711229947,4300.0,12,0,1,0,0.0,3058.2887720999997,1,1,0,0.39206365,499
1.0,37,0,0.04996215,5283.0,5,0,0,0,3.0,263.95003844999997,0,2,1,0.23490874,521
0.56013352,50,0,1319.0,5400.0,10,0,0,0,0.0,7122600.0,0,1,0,0.16515498,533
0.006998668,75,0,0.097315436,1191.0,10,0,1,0,0.0,115.902684276,0,0,0,0.0016324929,672
0.9999999,35,0,234.0,5400.0,8,1,0,0,0.0,1263600.0,1,2,1,0.73872155,457
0.001211974,41,0,0.311651405,6333.0,7,0,2,0,2.0,1973.688347865,0,0,0,0.009112651,622
1.0,51,1,0.530460229,3758.0,6,1,1,1,2.0,1993.469540582,3,2,0,0.81471467,444
0.121693915,66,0,0.197501008,4961.0,5,0,0,0,1.0,979.802500688,0,0,0,0.041606188,577
0.9999999,57,1,139.0,5400.0,1,3,0,0,0.0,750600.0,4,2,1,0.68532586,464
0.406585959,68,0,0.613346815,4944.0,12,0,1,0,0.0,3032.38665336,0,1,0,0.09115345,553
0.051357908,53,0,2412.0,5400.0,5,0,3,0,0.0,13024800.0,0,0,0,0.019971503,599
0.60081284,42,0,0.344550208,7458.0,12,0,1,0,0.0,2569.655451264,0,1,0,0.23282458,521
0.254114337,36,0,0.672094618,5833.0,5,0,2,0,0.0,3920.3279067940002,0,0,0,0.089034274,554
0.9999999,45,0,6514.0,5400.0,7,0,3,0,0.0,26384400.0,0,2,1,0.11872988,544
0.01181709,42,0,0.002159957,16666.0,10,0,0,0,3.0,35.997843362000005,0,0,0,0.02221221,596
0.905478018,60,0,0.536124547,6615.0,8,0,1,0,0.0,3546.463878405,0,2,0,0.14316908,538
0.0,64,0,0.520617084,10500.0,17,0,2,0,0.0,5466.4793819999995,0,0,0,0.00883459,623
0.104236011,43,0,0.531646835,10000.0,6,0,2,0,3.0,5316.46835,0,0,0,0.047102366,573
0.062759575,42,0,120.0,0.0,4,0,1,0,0.0,0.0,0,0,0,0.0151944,607
0.006086515,52,0,1.17903365,4635.0,6,0,3,0,0.0,5464.82096775,0,0,0,0.08196967,556
0.057130933,33,0,0.452909418,5000.0,8,0,2,0,0.0,2264.54709,0,0,0,0.041882534,577
0.009672445,70,0,2894.0,5400.0,6,0,2,0,0.0,15627600.0,0,0,0,0.008297533,625
0.001724472,55,0,0.243292785,6000.0,17,0,2,0,0.0,1459.75671,0,0,0,0.010785275,617
0.739086971,23,0,0.036646308,1800.0,1,0,0,0,0.0,65.9633544,0,2,0,0.052623775,570
0.651320443,72,0,0.231014536,13483.0,20,0,1,0,1.0,3114.768988888,0,1,0,0.03297397,584
0.004284385,58,0,742.0,5400.0,8,0,1,0,2.0,4006800.0,0,0,0,0.0066618435,631
0.119784842,30,0,0.090316574,5369.0,2,0,0,0,1.0,484.90968580599997,0,0,0,0.06176767,565
0.061787751,45,0,0.323397772,10500.0,17,0,2,0,4.0,3395.6766059999995,0,0,0,0.013289029,611
0.214806643,40,0,0.209684331,7000.0,8,0,1,0,0.0,1467.790317,0,0,0,0.08324089,556
0.0,65,0,0.158365406,8833.0,2,0,0,0,0.0,1398.841631198,0,0,0,0.01050961,618
0.142857143,29,0,64.0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.043644454,576
0.564183835,36,0,0.30964303,12381.0,13,0,2,0,0.0,3833.69035443,0,1,0,0.1257459,543
0.037063581,47,0,0.293082767,2500.0,4,0,1,0,0.0,732.7069175,0,0,0,0.023777781,594
0.022477758,63,0,0.162476106,6800.0,8,0,1,0,0.0,1104.8375208,0,0,0,0.008862019,623
0.9999999,29,0,0.001723841,5800.0,0,0,0,0,2.0,9.9982778,0,2,0,0.37719512,501
0.066182196,64,0,0.052591072,3897.0,10,0,0,0,0.0,204.94740758400002,0,0,0,0.05487685,569
0.122073161,64,1,0.272716682,8583.0,11,0,2,0,0.0,2340.727281606,1,0,0,0.05479514,569
0.953009398,31,1,0.074740657,8000.0,3,0,0,0,0.0,597.925256,1,2,0,0.3276128,507
0.013056972,75,0,0.735057596,4600.0,12,0,2,0,0.0,3381.2649416,0,0,0,0.020387435,598
0.000774981,63,0,0.169007316,18726.0,5,0,1,0,2.0,3164.830999416,0,0,0,0.0011295651,682
0.0,80,0,1417.0,5400.0,4,0,1,0,0.0,7651800.0,0,0,0,0.0014611419,675
0.176823177,28,0,0.007607042,4600.0,4,2,0,0,0.0,34.992393199999995,2,0,1,0.69706345,463
0.865963151,45,1,0.897009967,5116.0,11,0,2,0,2.0,4589.102991172,1,2,0,0.29391894,512
0.997681159,43,5,2752.0,5400.0,14,0,2,1,0.0,14860800.0,6,2,1,0.9401242,407
0.02912249,61,0,33.0,5400.0,5,0,0,0,0.0,178200.0,0,0,0,0.024664426,593
0.043312328,25,0,0.0063226,6800.0,7,0,0,0,0.0,42.993680000000005,0,0,0,0.01697598,604
0.047848308,32,0,0.209731171,4500.0,4,0,0,0,0.0,943.7902695,0,0,0,0.029647866,587
0.426323535,40,0,0.448805652,8916.0,7,0,3,0,4.0,4001.551193232,0,1,0,0.026611822,590
0.89122919,35,0,0.625896823,8780.0,15,0,2,0,0.0,5495.374105940001,0,2,0,0.28526187,513
0.389515783,45,0,3315.0,5400.0,8,0,1,0,0.0,17901000.0,0,1,0,0.07646597,559
0.013142245,68,0,0.118909091,2749.0,11,0,1,0,0.0,326.881091159,0,0,0,0.008650268,623
0.330606309,49,1,0.34302415,6500.0,8,0,2,0,2.0,2229.6569750000003,1,1,0,0.030193161,587
0.334051689,50,0,4995.0,5400.0,10,0,1,0,1.0,26384400.0,0,1,0,0.016431337,605
0.026324342,77,0,0.088128186,10983.0,4,0,1,0,0.0,967.9118668379999,0,0,0,0.0022727165,662
0.015266942,81,0,0.003602484,8049.0,5,0,0,0,0.0,28.996393716,0,0,0,0.033074327,584
0.108049553,34,0,1865.0,5400.0,5,0,1,0,0.0,10071000.0,0,0,0,0.026526658,591
0.610335593,44,3,0.119750618,8500.0,11,0,0,0,1.0,1017.880253,3,1,1,0.12086925,544
0.197212966,49,1,0.196000987,4050.0,6,0,1,2,0.0,793.8039973499999,3,0,0,0.23386647,521
0.0023912,35,0,0.024975025,1000.0,6,0,0,0,0.0,24.975025000000002,0,0,0,0.04475325,575
0.304219952,68,0,0.326176251,5355.0,7,0,2,0,0.0,1746.6738241049998,0,1,0,0.0094360495,621
0.661934491,56,0,0.411614142,6250.0,11,0,1,0,2.0,2572.5883875,0,1,0,0.05927948,566
0.085487989,75,0,0.042618742,3894.0,5,0,0,0,0.0,165.957381348,0,0,0,0.013920302,610
0.160951041,29,0,0.364515054,9000.0,4,0,1,0,0.0,3280.635486,0,0,0,0.045446523,574
0.000346992,54,0,0.226772347,9083.0,7,0,2,0,2.0,2059.7732278010003,0,0,0,0.010886871,617
0.986710963,26,0,0.116970757,4000.0,3,0,0,0,0.0,467.88302799999997,0,2,0,0.30057752,511
0.695781037,42,0,0.28953945,2800.0,9,0,0,0,0.0,810.7104599999999,0,1,0,0.20115449,526
0.263341766,56,0,4710.0,5400.0,9,0,2,0,0.0,25434000.0,0,0,0,0.13260467,541
0.098472395,42,0,0.511503478,5606.0,8,0,3,0,3.0,2867.4884976679996,0,0,1,0.02936856,588
0.0,52,0,0.10565921,9700.0,6,0,1,0,3.0,1024.894337,0,0,0,0.006547327,632
0.000998599,59,0,0.121155123,9037.0,11,0,1,0,1.0,1094.878846551,0,0,0,0.023838019,594
0.321483309,46,0,2888.0,5400.0,7,0,1,0,3.0,15595200.0,0,1,0,0.010237106,619
0.171529037,36,0,0.738963532,4167.0,11,0,1,0,2.0,3079.261037844,0,0,0,0.07658325,558
0.001308985,81,0,1090.0,5400.0,11,0,1,0,0.0,5886000.0,0,0,0,0.0029978584,654
0.062204752,48,1,0.10522443,17666.0,9,0,1,0,2.0,1858.89478038,1,0,0,0.069440335,562
0.104852639,65,0,0.186798721,15952.0,9,0,3,0,0.0,2979.813197392,0,0,0,0.021654949,597
0.050189405,71,0,0.162902629,2700.0,25,0,0,0,0.0,439.8370983,0,0,0,0.018371165,601
0.127659574,61,0,0.363011081,5233.0,13,0,2,0,0.0,1899.636986873,0,0,0,0.06174168,565
0.197114054,62,0,362.0,5400.0,3,0,0,0,0.0,1954800.0,0,0,0,0.11188279,546
0.857232766,36,2,5195.0,5400.0,16,0,2,1,0.0,26384400.0,3,2,0,0.895728,425
0.0,73,0,642.0,5400.0,6,0,1,0,0.0,3466800.0,0,0,0,0.0020129432,666
0.006202774,59,0,2453.0,5400.0,8,0,1,0,0.0,13246200.0,0,0,0,0.012489035,613
0.10942183,53,0,0.026198934,2251.0,4,0,0,0,2.0,58.973800434,0,0,0,0.04629308,574
0.030838766,82,0,0.0074985,3333.0,6,0,0,0,0.0,24.9925005,0,0,0,0.047982574,573
0.003565615,48,0,0.438124919,7700.0,6,0,1,0,2.0,3373.5618763,0,0,0,0.024719471,593
0.275899673,65,0,0.267736613,20000.0,9,0,2,0,3.0,5354.732260000001,0,0,0,0.016701078,604
0.823670532,38,0,0.14427157,4241.0,4,0,0,0,4.0,611.85572837,0,2,0,0.28968564,513
0.03065181,40,0,22.0,0.0,12,0,0,0,2.0,0.0,0,0,0,0.056991555,568
0.170665445,38,1,0.155162469,5200.0,10,0,0,0,0.0,806.8448387999999,1,0,0,0.22593601,522
1.0,54,1,0.363409148,4000.0,3,2,1,0,1.0,1453.636592,3,2,0,0.71070015,461
0.540730408,51,0,0.662186527,6100.0,11,0,1,0,0.0,4039.3378147000003,0,1,0,0.1479278,537
0.472386281,39,0,0.129210891,2166.0,6,0,0,0,1.0,279.87078990599997,0,1,0,0.10487322,548
0.007811756,47,0,0.08219401,6143.0,6,0,0,0,0.0,504.91780343,0,0,0,0.038008615,580
0.097824618,29,0,21.0,5400.0,1,0,0,0,0.0,113400.0,0,0,0,0.18435311,530
0.0,46,0,0.259623396,6000.0,9,0,1,0,2.0,1557.740376,0,0,0,0.008633393,623
0.660616969,63,0,0.420697413,5333.0,8,0,2,0,0.0,2243.5793035290003,0,1,0,0.035825558,582
0.9999999,24,0,0.121043865,1800.0,3,0,0,0,0.0,217.878957,0,2,0,0.10627903,548
0.192402067,32,0,0.458075041,3064.0,8,0,1,0,0.0,1403.541925624,0,0,0,0.09846552,551
0.941515206,65,1,5251.0,5400.0,11,5,2,4,0.0,26384400.0,10,2,1,0.927761,413
0.031660564,67,0,0.347076462,1333.0,8,0,0,0,0.0,462.65292384599996,0,0,0,0.12136073,544
0.321025912,57,0,0.089983639,5500.0,14,0,0,0,1.0,494.91001450000005,0,1,0,0.069581494,561
0.051660388,54,0,5729.0,5400.0,21,0,2,0,3.0,26384400.0,0,0,0,0.013839684,610
0.592657876,43,0,0.313668633,10000.0,6,0,1,0,5.0,3136.6863299999995,0,1,1,0.04778979,573
0.066880156,66,0,0.073970412,2500.0,14,0,0,0,0.0,184.92603,0,0,0,0.11654973,545
0.755376182,60,0,0.242485549,3459.0,6,1,0,1,0.0,838.757513991,2,2,1,0.824746,442
0.06887447,49,0,0.29540753,7250.0,5,0,1,0,0.0,2141.7045924999998,0,0,0,0.04336149,576
0.000730136,71,0,0.03519648,10000.0,9,0,0,0,1.0,351.9648,0,0,0,0.0066792876,631
0.9999999,53,1,0.178788473,5100.0,5,0,0,0,0.0,911.8212123000001,1,2,0,0.2650084,516
0.050496424,71,0,0.61732935,4350.0,13,0,2,0,0.0,2685.3826725,0,0,0,0.030239195,587
0.029808104,79,0,1214.0,5400.0,11,0,1,0,0.0,6555600.0,0,0,0,0.0046149027,642
0.432608917,63,0,2691.0,5400.0,4,0,2,1,0.0,14531400.0,1,1,0,0.051878642,570
0.000842673,99,0,0.0,5400.0,4,0,0,0,0.0,0.0,0,0,0,0.0015194034,674
0.017454301,43,0,0.004624422,8000.0,4,0,0,0,1.0,36.995376,0,0,0,0.037468098,580
0.006237236,68,0,0.004748813,4000.0,13,0,0,0,0.0,18.995252,0,0,0,0.030145423,587
0.426398114,25,0,0.214797534,6000.0,7,0,0,0,1.0,1288.785204,0,1,0,0.03824,580
0.149312526,51,0,0.375068194,3665.0,14,0,1,0,3.0,1374.6249310100002,0,0,0,0.028055858,589
0.069797456,64,0,0.03539823,6666.0,13,0,0,0,0.0,235.96460118000002,0,0,0,0.10792018,548
0.08673625,60,1,0.292353109,10500.0,12,0,1,0,0.0,3069.7076445,1,0,0,0.100628436,550
0.659333517,67,0,0.283344694,4400.0,3,0,1,0,1.0,1246.7166536,0,1,0,0.023809548,594
0.450522513,65,1,0.461566028,5580.0,5,1,1,0,0.0,2575.53843624,2,1,0,0.17805375,531
0.06896817,61,1,0.120993278,18000.0,9,0,1,0,0.0,2177.879004,1,0,0,0.06942608,562
0.090357817,45,0,0.389435279,6303.0,7,0,1,0,1.0,2454.610563537,0,0,0,0.08124532,557
0.0,66,0,0.232403165,2400.0,6,0,0,0,2.0,557.767596,0,0,0,0.008997398,622
0.005671752,62,0,0.161708048,9343.0,10,0,1,0,1.0,1510.838292464,0,0,0,0.011529802,615
0.620476118,38,0,0.418306821,7417.0,11,0,1,0,0.0,3102.581691357,0,1,0,0.18195002,530
0.008635091,50,0,125.0,5400.0,7,0,1,0,2.0,675000.0,0,0,0,0.012244418,613
0.01909729,72,0,0.080255966,7500.0,3,0,1,0,1.0,601.919745,0,0,0,0.0023339642,661
0.056753033,78,0,0.451849384,3000.0,9,0,2,0,0.0,1355.548152,0,0,0,0.028123101,589
0.044968714,68,0,1080.0,5400.0,3,0,1,0,0.0,5832000.0,0,0,0,0.005212705,638
0.019403149,67,0,0.081153141,6000.0,6,0,1,0,0.0,486.918846,0,0,0,0.0037219527,648
0.336926612,36,0,0.177337309,5700.0,6,0,0,0,2.0,1010.8226612999999,0,1,0,0.025709981,592
0.149670441,36,0,0.351663506,5800.0,36,0,2,0,2.0,2039.6483348000002,0,0,0,0.016960528,604
0.196150321,40,0,0.312737453,5000.0,10,0,1,0,2.0,1563.687265,0,0,0,0.04760948,573
0.256268593,56,0,7302.0,5400.0,7,0,3,0,0.0,26384400.0,0,0,0,0.35373136,504
0.886535552,36,0,0.008602891,2905.0,2,0,0,0,2.0,24.991398354999998,0,2,0,0.33642018,506
0.590771529,51,1,2.796734422,3000.0,22,0,4,0,4.0,8390.203266,1,1,0,0.12890014,542
0.025325536,74,0,0.160007872,5080.0,6,0,1,0,1.0,812.83998976,0,0,0,0.0037429926,648
0.595095253,31,0,0.256379922,5916.0,7,0,2,0,0.0,1516.7436185519998,0,1,0,0.02772241,589
0.012732485,38,0,5.0,5400.0,2,0,0,0,0.0,27000.0,0,0,0,0.09556847,551
0.66656411,47,1,0.097643465,9165.0,5,0,0,0,0.0,894.902356725,1,1,0,0.26991627,515
0.051170019,42,0,0.257259419,12500.0,8,0,2,0,3.0,3215.7427374999997,0,0,0,0.004722391,641
0.9999999,40,0,0.237924587,6417.0,2,0,1,0,1.0,1526.762074779,0,2,0,0.053847704,569
0.00551767,61,0,0.120783117,19000.0,10,0,1,0,0.0,2294.879223,0,0,0,0.0097028995,620
0.003105825,33,0,0.305698372,4667.0,8,0,1,0,0.0,1426.694302124,0,0,0,0.017279807,603
0.0,31,0,4.421441774,540.0,12,0,1,0,0.0,2387.57855796,0,0,0,0.021725008,596
0.011543948,81,0,0.139346277,8137.0,14,0,1,0,0.0,1133.860655949,0,0,0,0.0048094173,640
0.389857751,50,0,0.839716967,6500.0,11,0,2,0,0.0,5458.1602855,0,1,0,0.21859854,523
0.039074015,65,0,0.109006893,13200.0,6,0,1,0,0.0,1438.8909876,0,0,0,0.008610092,624
0.090455332,67,0,0.060943296,5660.0,8,0,0,0,1.0,344.93905536,0,0,0,0.03816,580
0.0,38,0,0.7902722,2240.0,9,0,2,0,0.0,1770.209728,0,0,0,0.042300195,577
0.042131424,69,0,0.044282728,12916.0,8,0,0,0,0.0,571.955714848,0,0,0,0.008000617,626
0.252455254,48,0,0.420390791,10337.0,8,0,2,0,4.0,4345.579606567,0,0,0,0.015529428,606
0.016662964,42,0,0.000666445,3000.0,1,0,0,0,0.0,1.999335,0,0,0,0.045009013,575
0.346573504,44,0,0.714983216,3276.0,4,0,1,0,2.0,2342.2850156160002,0,1,0,0.05668777,568
0.092345848,53,1,4144.0,5400.0,5,0,2,0,0.0,22377600.0,1,0,0,0.20679086,525
0.295889901,61,0,0.409097515,6880.0,8,0,2,0,0.0,2814.5909032,0,0,0,0.055845138,568
1.0,40,1,0.126673255,11130.0,4,0,0,0,4.0,1409.8733281500001,1,2,0,0.21490589,524
0.18378027,58,0,0.195368847,15805.0,9,0,3,0,1.0,3087.8046268350004,0,0,0,0.040702134,578
0.955684483,44,1,0.660842979,4578.0,7,6,1,0,0.0,3025.339157862,7,2,1,0.95017093,402
0.347341167,49,0,8656.0,5400.0,24,0,4,0,0.0,26384400.0,0,1,0,0.08318176,556
0.811493833,51,2,3.709313888,3016.0,26,0,4,0,0.0,11187.290686208,2,2,1,0.6427874,470
0.38997096,61,0,0.52948848,6900.0,19,0,2,0,0.0,3653.4705120000003,0,1,0,0.025984595,591
0.585050838,71,1,0.589148411,6892.0,9,0,3,0,0.0,4060.4108486120003,1,1,0,0.07189206,560
0.006271818,40,0,0.390812479,8750.0,8,0,2,0,3.0,3419.60919125,0,0,0,0.011413647,615
0.995361995,60,0,0.267421935,10503.0,7,0,0,0,1.0,2808.732583305,0,2,0,0.046988927,573
0.57154803,48,1,0.148634532,6700.0,13,0,0,0,2.0,995.8513644000001,1,1,0,0.11260314,546
0.699830017,47,0,0.37724982,4166.0,4,0,1,0,0.0,1571.62275012,0,1,0,0.054249667,569
0.0,44,0,0.368784301,12025.0,8,0,2,0,0.0,4434.631219524999,0,0,0,0.011759459,614
0.005052018,78,0,0.008230453,3401.0,5,0,0,0,0.0,27.991770653,0,0,0,0.024612002,593
1.0,48,0,0.248896435,2944.0,4,3,0,0,1.0,732.75110464,3,2,0,0.57452404,478
0.007272595,61,0,2343.0,5400.0,9,0,1,0,1.0,12652200.0,0,0,0,0.0062205144,633
0.354782261,75,0,1.314089803,4520.0,12,0,2,0,1.0,5939.685909559999,0,1,0,0.048066042,573
0.508732945,40,0,0.502110642,4500.0,8,0,2,0,3.0,2259.4978889999998,0,1,0,0.065195136,563
0.9999999,52,0,0.0,5400.0,1,0,0,0,0.0,0.0,0,2,0,0.34850034,505
0.0,64,0,0.0,5400.0,6,0,0,0,0.0,0.0,0,0,0,0.00705742,629
0.0,38,0,0.25525658,6800.0,8,0,2,0,4.0,1735.744744,0,0,0,0.006089854,634
0.085398292,71,0,149.0,5400.0,7,0,0,0,0.0,804600.0,0,0,0,0.022754246,595
0.062080747,52,0,2995.0,5400.0,10,0,2,0,2.0,16173000.0,0,0,0,0.01752831,603
0.0,57,0,1.548439887,9165.0,17,0,4,0,0.0,14191.451564355,0,0,0,0.0641037,564
0.9999999,29,0,0.089720584,3900.0,1,0,0,0,0.0,349.91027760000003,0,2,0,0.35723257,504
0.972501375,35,1,0.416398714,4975.0,6,0,1,0,1.0,2071.58360215,1,2,0,0.26466352,516
0.352952824,54,0,0.32274623,3116.0,17,0,1,0,1.0,1005.67725268,0,1,0,0.04556066,574
0.317479456,69,0,0.340855419,3810.0,13,0,1,0,0.0,1298.65914639,0,1,0,0.021267606,597
